Nome,Link
Avançando com C++ Entenda melhor a linguagem,https://drive.google.com/file/d/1nVmWKF-E1NVx28Fv88NOo16vrW6Wiq5r/view?usp=sharing
"Avançando com C++ Enum, templates e mais recursos",https://drive.google.com/file/d/1LDXE5iVeZZ9WiZp_Yze6ySraz6uZV1hN/view?usp=sharing
"Avançando com Orientação a Objetos com PHP: Herança, Polimorfismo e Interfaces",https://drive.google.com/file/d/1J4bJK35DrTF9btmH8pYeSR60Au8WtSRy/view?usp=sharing
"Avançando com PHP Arrays, Strings, Função e Web",https://drive.google.com/file/d/1jjtDDrleelb7T6K7fmqjYH0A483h1Fii/view?usp=sharing
AWS Certification Solution Architect Associate Parte 1,https://drive.google.com/file/d/1DNNKbGTR3rEi4mgDhZQ88WS0uy7nR3Ar/view?usp=sharing
AWS Certification Solutions Architect Associate Parte 2,https://drive.google.com/file/d/1I-Ymmi59Ix1Sz4JvuzgFxTosjJhUIr4d/view?usp=sharing
AWS Certification Solutions Architect Associate Parte 3,https://drive.google.com/file/d/1PrNW1MCqelZtuwkJ_hrE892X568BgK8V/view?usp=sharing
AWS Certification Solutions Architect Associate Parte 4,https://drive.google.com/file/d/1GUxbi81GNKpgruiRU-lAYvCdNhurRHp0/view?usp=sharing
AWS Certified Cloud Practitioner Domain 1 e 2,https://drive.google.com/file/d/10jCADQJJ-IlGmlf6p7GjwIE_y270kmcJ/view?usp=sharing
AWS Certified Cloud Practitioner Domain 3 e 4,https://drive.google.com/file/d/1dOTbdeTT2DhMhMVI2xpcHyI9SloJCxT0/view?usp=sharing
AWS Certified Solutions Architect Associate Simulado comentado,https://drive.google.com/file/d/1W3adzf3FIRAn74q8oxjFL_8jYJA_eYSd/view?usp=sharing
AWS SQS Mensageria e desacoplamento de sistemas,https://drive.google.com/file/d/1fxdENqiEVBA94Meod-0hz3Ee4tns5Yml/view?usp=sharing
Azure Armazenamento Trabalhando com File e Blob,https://drive.google.com/file/d/1nNi76dfHE7YDFq1sYhbq38VPX69KXs4j/view?usp=sharing
Azure Deploy de uma webapp na nuvem da Microsoft,https://drive.google.com/file/d/1PnI6_CvuSbjZkKampr-6X5ZcNrpz_l5v/view?usp=sharing
Azure Functions Rodando código sem servidor,https://drive.google.com/file/d/1RPxy25Pt0BFAdVLbP8Kq14D5nqxLV-Rx/view?usp=sharing
Azure: Gerencie Kubernetes com AKS e ACR,https://drive.google.com/file/d/1ar8fkxVY_iBLwcXNHn4uJGTbckIspeKV/view?usp=sharing
BDD e Java Behaviour Driven Development com Cucumber,https://drive.google.com/file/d/1exe13g7pJ40B_TDY_mO8C8MsP8X2VA3B/view?usp=sharing
BigQuery Funções do BigQuery,https://drive.google.com/file/d/1jMy4fpiH0WHsQNU9rM8PXx9z3J9jt7n8/view?usp=sharing
BigQuery O banco da dados da Google para Big Data,https://drive.google.com/file/d/1Wp7ccL_BqE9uQVB7WOLdXP9vDLUKAfIU/view?usp=sharing
Bizagi: Introdução ao mapeamento de processos com BPMN,https://drive.google.com/file/d/1vd5clZdvdymT3J_hfSQqFu1aWWQGNMxA/view?usp=sharing
Blender 3D: Modelagem inorgânica,https://drive.google.com/file/d/1eWa1JY_g5MZ04iY5O0eibxsUyoXAMpHt/view?usp=sharing
Blender Abertura de UV,https://drive.google.com/file/d/1ZSINZP08_qwG1XXCjokMzgGKW0obnfwM/view?usp=sharing
Blender Criando a blocagem de personagens com primitivas,https://drive.google.com/file/d/1PSj9nDWBxkxKpamtK6RQkPpjWAJBEp_A/view?usp=sharing
Blender Criando personagens com a técnica Poly by poly,https://drive.google.com/file/d/1stYt38SBRNgkFdMHgZSPKCSbAatQ89zc/view?usp=sharing
Blender e ZBrush Da blocagem à escultura,https://drive.google.com/file/d/1yuUCNo53no5ZRcVVYPfv_Qhj4_tEuuoq/view?usp=sharing
Blender Interpretação de concepts 2D para o 3D,https://drive.google.com/file/d/1nF9mjjE5uxSpfvV7OBQPjYaMy9elA9-g/view?usp=sharing
Blender Modelagem para produção,https://drive.google.com/file/d/1276d1SEbggSyxZGW1fpK2OujTrfgq9sC/view?usp=sharing
Blender Modelando a cabeça de personagens,https://drive.google.com/file/d/178ogfGBwMNvHTs0txRe8dCa4Fsr9j-nZ/view?usp=sharing
Blender Modelando o corpo de personagens,https://drive.google.com/file/d/1GADK8ADC_p655flrZ2I00_sMN4_GlM7G/view?usp=sharing
Blender Técnicas de UV Mapping,https://drive.google.com/file/d/128_-THgwqDCFv68IQGfmUuM8gvBZD1P_/view?usp=sharing
Blender Texturizando esculturas com Hand Paint,https://drive.google.com/file/d/14tgrnXEGx7RfGs71tcHcCrq2-xNZjpqE/view?usp=sharing
Blender Trabalhando na modelagem Low Poly,https://drive.google.com/file/d/10Je7GHSDy1UEI-N5mvS-GKSYz_tl0g1U/view?usp=sharing
Blender Trabalhando na texturização,https://drive.google.com/file/d/1Sdet3kROpENBCEQXCKC3zV8BPkmkf6DU/view?usp=sharing
Blender Utilizando o 3DCoat na etapa de retopologia,https://drive.google.com/file/d/1rnVAIhVDNwaYQ7L_RxAQuFJUksmpDaGW/view?usp=sharing
Blockchain Aumente a confiança da sua aplicação,https://drive.google.com/file/d/15WybZtPhvzBIOTpnAAAOU3y2k0eLPt77/view?usp=sharing
Blockchain para Negócios aplicações e cases reais,https://drive.google.com/file/d/1IAKNWcoRSXoMJLbnNLnr_pNAY4K4ZnHJ/view?usp=sharing
Blog do seu Negócio parte 1: Estratégias de geração de lead e entrega de valor,https://drive.google.com/file/d/1P_WUxJStET2j7zM64K19oW73wPLUWCdu/view?usp=sharing
Blog do seu Negócio parte 2: Métricas de Growth Marketing,https://drive.google.com/file/d/1Jkpm-qgRCHeNE5hV3TLvtlDoS2MbqKKj/view?usp=sharing
"Boas práticas no Django 2 apps, pastas e paginação",https://drive.google.com/file/d/18oQY-m1sfQeGuk3KNy8vHsAfCa0_00B-/view?usp=sharing
Bootstrap 4 Criando uma landing page responsiva,https://drive.google.com/file/d/1zflAg-zA7-iG4omWFE5Y-_XTnXCKnauE/view?usp=sharing
Bootstrap criação de uma single-page responsiva,https://drive.google.com/file/d/1SK5xekWAdag9UDs_PZWshXSJ4GF_hLro/view?usp=sharing
Branding Criando uma marca forte,https://drive.google.com/file/d/1cvJKbs6EnTcXiFwiQ_wEQn20swCWdUbS/view?usp=sharing
BSC Aplicado na gestão de portfólios,https://drive.google.com/file/d/1D3xvzZZIrmBlGZv0tTshwWsnP6C-8nk0/view?usp=sharing
Build de uma aplicação .NET construindo seus projetos com MSBuild,https://drive.google.com/file/d/1d9sK2nDzt3htSxoJhblPDbeapoNn6bMG/view?usp=sharing
Business Intelligence Introdução à inteligência empresarial,https://drive.google.com/file/d/1bDOl9Jkw9Wsl0pZfPenqun5UK2VDz_gd/view?usp=sharing
Business Model Canvas parte I Um modelo poderoso para o seu negócio,https://drive.google.com/file/d/147tQJaXOzponY_kpISlg8MwXUmOJlRwo/view?usp=sharing
Business Model Canvas parte II Avance no seu modelo de negócios,https://drive.google.com/file/d/1DP6Bc3vyo0mr7GpmVLmHrQRNUft_6ISh/view?usp=sharing
C I: Introdução à Linguagem das Linguagens,https://drive.google.com/file/d/1BJcALwdoZZSdHJ4hs1l_i0RFtyjDCBM8/view?usp=sharing
C II: Avançando na linguagem,https://drive.google.com/file/d/175mgw2oA3icQ0kmZzuUHJ0BIGFUtNkYQ/view?usp=sharing
C III: Recursos avançados da linguagem,https://drive.google.com/file/d/1O3mN3VuQYyKQgyPZgQ9VPFimoc8RZKsu/view?usp=sharing
"C# 6: Melhorias em Coleções, Propriedades, Exceções e Strings",https://drive.google.com/file/d/1_L_wtf6gI6UXYtnwAFI63nBx71IibYrS/view?usp=sharing
"C# 7: Tuplas, Parâmetros, Condicionais, e Estilo de Código",https://drive.google.com/file/d/1RWVrQC2E3b2SxKBiURARZOFVt4XPz06R/view?usp=sharing
"C# Brasil Formate datas, cpf e números nacionais",https://drive.google.com/file/d/1OZ5v8FV3492J1UEULmoekEBk91CeUuET/view?usp=sharing
"C# Collections parte 1: Lidando com listas, arrays, listas ligadas, dicionários e conjuntos",https://drive.google.com/file/d/1jnoVfe3xbYIdSqEe2hydKCRbnyDJXxwH/view?usp=sharing
"C# Collections parte 2: coleções ordenadas, arrays multidimensionais e consultas com LINQ",https://drive.google.com/file/d/1twoM1Z3xPs5oP6_O4YS-DDurxnQ5jpQK/view?usp=sharing
C# Parte 1: Primeiros Passos,https://drive.google.com/file/d/10VSrkJAPbEk-kYjeBgyc_W8F4DNq81sI/view?usp=sharing
C# Parte 2: Introdução à Orientação a Objetos,https://drive.google.com/file/d/15RW-nhy0q_DMWqRGPaY2SeBM4zlYzVg3/view?usp=sharing
C# parte 3: Entendendo herança e interface,https://drive.google.com/file/d/1Q0DGD7bRp4R6d5IZxlZVrqPt4VQcA_4e/view?usp=sharing
C# parte 4: Entendendo exceções,https://drive.google.com/file/d/1IFMoUdjitkuEGaV2kfCTpLkQv7DvMEyg/view?usp=sharing
"C# parte 5: Criando bibliotecas DLLs, documentação e usando o NuGet",https://drive.google.com/file/d/11L004H79sQVB-6lvK8WvQyiGPjpQFwpZ/view?usp=sharing
"C# parte 6: Manipulando Strings, expressões regulares e a classe Object",https://drive.google.com/file/d/1FUXLNiRXF5kTenayZv_EE6qX6p5HAnqM/view?usp=sharing
C# parte 7: Array e tipos genéricos,https://drive.google.com/file/d/1zUg_lkuEz0CM3dj0T2PQioxb8E8H3lJS/view?usp=sharing
"C# parte 8: List, lambda, linq",https://drive.google.com/file/d/1BseRONETDtGmrxsiVP9h7fxpHVorPZ5V/view?usp=sharing
C# Parte 9: Entrada e saída (IO) com streams,https://drive.google.com/file/d/1m0PvO2OiImasATHXz3LgyzVps17ujZoq/view?usp=sharing
C# Refatoração Parte 1: Praticando refatoração de código,https://drive.google.com/file/d/1_oM3pzOLyiRz-P-7ppHmWbfmDOhJZhFe/view?usp=sharing
C# Refatoração Parte 2: Refatorações Baseadas em Orientação a Objetos,https://drive.google.com/file/d/1J5Q3FGwW1RBnrkOrtcAiiJl5djP9zsol/view?usp=sharing
C# Refatoração Parte 3: Hierarquias de classes,https://drive.google.com/file/d/1qLLQnHicwKJbByagL8q0B3TiKf_v1CAa/view?usp=sharing
C# Reflection parte 1: Metadados do seu código .NET,https://drive.google.com/file/d/1rNROsVLsk-gKba9sfNZpU_opERPqMKxE/view?usp=sharing
C# Reflection parte 2: Implementando injeção de dependência do zero,https://drive.google.com/file/d/1BaiypVp_WIgqb6_pzBMxS_n3-Mm5YLWU/view?usp=sharing
"C#: Eventos, Delegates e Lambda",https://drive.google.com/file/d/1oMOfPfgh5dPmFz1H8ytcM4pCDxMwcyUX/view?usp=sharing
C#: Paralelismo no mundo real,https://drive.google.com/file/d/1Wgp57nXKldc_ZiLgLA2V0QQEaJFESfOH/view?usp=sharing
C#: Testes de unidade e TDD com xUnit,https://drive.google.com/file/d/18S2EItLNP3OxGw1l1Cv2DXj4TulYt5kZ/view?usp=sharing
C++ Introdução a linguagem e a STL,https://drive.google.com/file/d/1mNY3HqXQJv4UppB30Ikh9OPfUQWP-ayJ/view?usp=sharing
CakePHP I Acelere o desenvolvimento web,https://drive.google.com/file/d/1MMrhHAg8rRsJrdjWslp_jFQkluLPWd0u/view?usp=sharing
"CakePHP II Validação, emails e mais recursos",https://drive.google.com/file/d/1-oBBr4AFUBSvrGgBIHE3hQY5xxqTpUoU/view?usp=sharing
CDI 1.2 Use uma das principais especificações do JavaEE,https://drive.google.com/file/d/1DF9YcQBVDQ7TZsJt6cuIm9vtv2zvCsm1/view?usp=sharing
Certificação C# Programming parte 1 Criar tipos,https://drive.google.com/file/d/1TKYT-3YhBUZwAFyeamqRedQbLaf-DZv6/view?usp=sharing
Certificação C# Programming parte 10 Reflection,https://drive.google.com/file/d/1sQngW5g6rw72EyCM44B6MpioDWCp6KG4/view?usp=sharing
Certificação C# Programming parte 11 Multithreading,https://drive.google.com/file/d/1jGNMMEj39hLicSHOhZZsw9ItNCpkHNH_/view?usp=sharing
Certificação C# Programming parte 12 Validar Segurança,https://drive.google.com/file/d/1X5aD7M4ItaL1DYgPTPruJwNKrXa1sQRi/view?usp=sharing
Certificação C# Programming parte 2 Consumir tipos,https://drive.google.com/file/d/1ADQVp9sL9Q7wdCHJSW5F83qEG9M1JNEK/view?usp=sharing
Certificação C# Programming parte 3 Encapsulamento e Hierarquia de Classes,https://drive.google.com/file/d/1fto7OyhPktdRXDBXu8vZ57aYuuczH2dK/view?usp=sharing
Certificação C# Programming parte 4 Fluxo de programa e exceções,https://drive.google.com/file/d/1fYKGFH36hJmmCn59iCwpkNIFOLYr1zRO/view?usp=sharing
Certificação C# Programming parte 5 Strings e Ciclo de Vida de Objetos,https://drive.google.com/file/d/1SedRdNPzWjZyJ0P79ynyL6_urf_mAg9o/view?usp=sharing
"Certificação C# Programming parte 6 Coleções, XML e JSON",https://drive.google.com/file/d/1jI5RAQ6uF9Y32IRIOR5TCjOUE87WfmYX/view?usp=sharing
Certificação C# Programming parte 7: Eventos e LINQ,https://drive.google.com/file/d/1IKLOk5nEaoX0eLI9o7j_7OecP24a3V4C/view?usp=sharing
Certificação C# Programming parte 8 Entrada e Saída de Dados,https://drive.google.com/file/d/1TeHBcOLl5lAEsTslVta-hJ2lGlsbXSVY/view?usp=sharing
Certificação C# Programming parte 9 Depurar Aplicativos,https://drive.google.com/file/d/1xsNuO7v7hiC29cNsGEft5-rfQCjuFs7H/view?usp=sharing
Certificação Cisco CCNA parte 1: Network Fundamentals I,https://drive.google.com/file/d/1HwoLSYBDfOBF0y_QO_igmsO4vrpJ9WBk/view?usp=sharing
Certificação Cisco CCNA parte 2: Network Fundamentals II,https://drive.google.com/file/d/1HdhMESSLrWzKSFlEgf4x6ZjxujQ3JcPy/view?usp=sharing
Certificação Cisco CCNA parte 3: LAN Switching Fundamentals,https://drive.google.com/file/d/1zRZVH3CAqcD2KLnP7D04FoUzb6AtdhHJ/view?usp=sharing
Certificação Cisco CCNA parte 4: Routing Fundamentals,https://drive.google.com/file/d/1txMK8B-aNEJULuN7Xc_2qWHwLrF_l0uq/view?usp=sharing
Certificação Cisco CCNA parte 5: Infrastructure Services,https://drive.google.com/file/d/1PPz7_eXJ3jMRv6OCfbzHHVqv7pvD4PUI/view?usp=sharing
Certificação Cisco CCNA parte 6: Infrastructure Maintenance,https://drive.google.com/file/d/1SRoIVXuHtsw2Zn9wyACSNWJ9KAuLBpFN/view?usp=sharing
Certificação ITIL Foundation 1 Introdução ao gerenciamento de TI,https://drive.google.com/file/d/1Aygz8rsp2fLukJAT5UpwtJJdbfcG6MGM/view?usp=sharing
Certificação ITIL Foundation 2 Estratégias e Desenho de Serviços,https://drive.google.com/file/d/1ZSmk-E7WF30l2ELJjZl1s_70CkZIxo9G/view?usp=sharing
Certificação ITIL Foundation 3 Transição e Operação de Serviço,https://drive.google.com/file/d/1L5qB47_COI9DrMAFmKJbOCx1FoHc1DRZ/view?usp=sharing
Certificação ITIL Foundation 4 Melhoria Contínua de Serviço,https://drive.google.com/file/d/195BWavIMjj3pjQpaHbQiIezXT7fbVMD2/view?usp=sharing
Certificação Java SE 7 Programmer I Criando e usando Arrays,https://drive.google.com/file/d/1yGAMHDNSXePo93i4XskGP1cWxHkaWULy/view?usp=sharing
Certificação Java SE 7 Programmer I Laços,https://drive.google.com/file/d/10bC-LrfA2eriFHYp10qi6IkgUswzaiZX/view?usp=sharing
Certificação Java SE 7 Programmer I Lidando com exceções,https://drive.google.com/file/d/1GOgdG0XYwW3Sos8qpASz6_NWekSIn5CF/view?usp=sharing
Certificação Java SE 7 Programmer I Métodos e encapsulamento,https://drive.google.com/file/d/1AY4vJ2OpKSzDwmGyQ3908JwlgNp59Sf_/view?usp=sharing
Certificação Java SE 7 Programmer I O básico de Java,https://drive.google.com/file/d/11WD7ZOK-U9uKpEUN5Ak0HqzW7NTrRDuR/view?usp=sharing
Certificação Java SE 7 Programmer I Operadores,https://drive.google.com/file/d/1tPIqYiW1PgpMvZG9XDOfI63TUP51HJsY/view?usp=sharing
Certificação Java SE 7 Programmer I Relações entre classes,https://drive.google.com/file/d/1CYs9n2IM1WTtBaReUwAF4KJs6yAbieCA/view?usp=sharing
Certificação Java SE 7 Programmer I Tipos de Dados,https://drive.google.com/file/d/1_I2wMvue9_5SBRaAoexATR_fiFYkaOS3/view?usp=sharing
Certificação Java SE 8 Programmer I Conteúdo além da prova,https://drive.google.com/file/d/1KUUoy6mG-IkuDlH4dFveXpnceTfH58hG/view?usp=sharing
Certificação Linux LPI Essentials parte 1 Evolution and Distributions,https://drive.google.com/file/d/1Lj1dGCVAiDLov3AyU2yzFweEsaH1wvFb/view?usp=sharing
Certificação Linux LPI Essentials parte 10 Where Data is Stored,https://drive.google.com/file/d/1NvkfHcGJn8VvFV3mZbXGf3XFoSsDe1__/view?usp=sharing
Certificação Linux LPI Essentials parte 11 Your Computer on the Network,https://drive.google.com/file/d/1DRmOJh1sf0pO-cai0XlrAtJ6LXxNp58a/view?usp=sharing
Certificação Linux LPI Essentials parte 12 Security and File Permissions,https://drive.google.com/file/d/1JQ24rSP2THKADnQh1emSxNt_2Ju5FMmb/view?usp=sharing
Certificação Linux LPI Essentials parte 2 Open Source Software and Licensing,https://drive.google.com/file/d/1TYtt_0_f1pl3dtpnZaSEg8ynybMUHjc_/view?usp=sharing
Certificação Linux LPI Essentials parte 3 Command Line Basics,https://drive.google.com/file/d/1Sk7O8g6q2zlxitlzpsn0FJCFzqLQud1X/view?usp=sharing
Certificação Linux LPI Essentials parte 4 Using the command line to get help,https://drive.google.com/file/d/1n5c3nU0_IPT5NTgnyu8LkjzesWQzSK_1/view?usp=sharing
Certificação Linux LPI Essentials parte 5 Directories and Listing Files and managing files,https://drive.google.com/file/d/1AFgmHPcJpQX6zw2WQMVRnJBR-TzgKMJa/view?usp=sharing
Certificação Linux LPI Essentials parte 6 Archiving Files on the Command Line,https://drive.google.com/file/d/12xehiKNvfjtJvnr403F1vsuXkthaRPzp/view?usp=sharing
Certificação Linux LPI Essentials parte 7 Searching and Extracting Data from Files,https://drive.google.com/file/d/1pYxHTWKopwJMEmvWskFJw40tfwtWw-G8/view?usp=sharing
Certificação Linux LPI Essentials parte 8 Turning Commands into a Script,https://drive.google.com/file/d/10SZB0XRiXof4j_OCNFx7JhQ-BbZm1sIC/view?usp=sharing
Certificação Linux LPI Essentials parte 9 Understanding Computer Hardware,https://drive.google.com/file/d/1S9id_4HpoDbIOgNYMJhAiwQAFv94lbJM/view?usp=sharing
Certificação Oracle SQL Fundamentals 1: Introduction to Oracle,https://drive.google.com/file/d/1NswH4DWR0UY2WYAjSEWY6gXK0HcDaubI/view?usp=sharing
Certificação Oracle SQL Fundamentals 2: Retrieving Data,https://drive.google.com/file/d/14o7eeZfduDhsMUEm_KykxgGBjTtNwYXD/view?usp=sharing
Certificação Oracle SQL Fundamentals 3: Single Row Functions,https://drive.google.com/file/d/1qu-Ude3KlctgcVYOMnOGo_eQUc5GgUCF/view?usp=sharing
Certificação Oracle SQL Fundamentals 4: Group Functions,https://drive.google.com/file/d/1kkbJEyMEFMZoAgdex0dNZV3tTgEYLdsS/view?usp=sharing
Certificação Oracle SQL Fundamentals 5: Joins e Subqueries,https://drive.google.com/file/d/1mRY5QdxmUdydefJ1V5WMywkLXbCasXgb/view?usp=sharing
Certificação Oracle SQL Fundamentals 6: DML e Transaction Control,https://drive.google.com/file/d/10VQr1we1tuW-5bLfksMyfxs0OdgQX0RH/view?usp=sharing
Certificação Oracle SQL Fundamentals 7: Data definition language,https://drive.google.com/file/d/11saHaffaFCo125miHtMTrm3UVVGV24Lr/view?usp=sharing
Certificação PMP e CAPM Parte 1 Processos de Gerenciamento de Projetos,https://drive.google.com/file/d/1FEcBzLEyAJlZd-PCTa2vQWcDnX5vVrvh/view?usp=sharing
Certificação PMP e CAPM parte 10 Gerenciamento de Aquisições,https://drive.google.com/file/d/1_Arqp31PPE8KmHfmT2m6_8YUk4KVzFdZ/view?usp=sharing
Certificação PMP e CAPM parte 11 Gerenciamento de partes interessadas,https://drive.google.com/file/d/1F2aPvhmCEmWfAoc5-TnEoDsoSMnug_Ya/view?usp=sharing
Certificação PMP e CAPM parte 12 Código de conduta e ética,https://drive.google.com/file/d/1zKoLgAQjtKM86CDtdwEtv-uXGlBBCTTi/view?usp=sharing
Certificação PMP e CAPM parte 13 PMBOK 6ª Edição,https://drive.google.com/file/d/1HuXnz9rda9gXC7DNeHAXYLgYpVz2Zulj/view?usp=sharing
Certificação PMP e CAPM parte 2 Gerenciamento de Integração,https://drive.google.com/file/d/1ohyCtGHFW8bCPwLzKNwkVzxE_BESLfbf/view?usp=sharing
Certificação PMP e CAPM parte 3 Gerenciamento de Escopo,https://drive.google.com/file/d/197cBgYfKI9E7Z6qmBJ5KVbGHCewHIOHs/view?usp=sharing
Certificação PMP e CAPM parte 4 Gerenciamento de Tempo,https://drive.google.com/file/d/11WRr4TkZuonH-Uk-m4nJSnT4cwwCdl65/view?usp=sharing
Certificação PMP e CAPM parte 5 Gerenciamento de Custos,https://drive.google.com/file/d/1JVGuDA8dsNsKYfdmSmkiliocaYtwzfRi/view?usp=sharing
Certificação PMP e CAPM parte 6 Gerenciamento de Qualidade,https://drive.google.com/file/d/1_Lnc15Uwxmf_aXVKTV7IfEGkTOQSgUcN/view?usp=sharing
Certificação PMP e CAPM parte 7 Gerenciamento dos Recursos Humanos,https://drive.google.com/file/d/10xmZ8o2YbBKJ31PeiU9HX0IWA5axnKU5/view?usp=sharing
Certificação PMP e CAPM parte 8 Gerenciamento de Comunicação,https://drive.google.com/file/d/1tLVY4tgYcxmOASSYxtiPTJYr7g0nwwDt/view?usp=sharing
Certificação PMP e CAPM parte 9 Gerenciamento de Riscos,https://drive.google.com/file/d/1Iv5xbGJONnFzoJTx7RUJxd0VWfiTam7c/view?usp=sharing
Certificações ANBIMA CPA-10 e CPA-20,https://drive.google.com/file/d/12A06Sk1AercwmlPPwFjg3nkcngk1Akvq/view?usp=sharing
Chatbot parte 1 Começando com as conversas inteligentes usando o Watson,https://drive.google.com/file/d/1mEKz5p6pE2AN0mGdKVzslGcYi-JJeu8R/view?usp=sharing
Chatbot parte 1: Começando com as conversas inteligentes usando o Watson (antigo),https://drive.google.com/file/d/14l6SROpfdzd4LV4xVOq7upASvxBUP8eC/view?usp=sharing
Chatbot parte 2 Avançando e integrando o bot,https://drive.google.com/file/d/1IWvvjrG4jWLuL39dLvktwXbk82amtx10/view?usp=sharing
"Chrome DevTools: analise, inspecione e depure suas páginas Web",https://drive.google.com/file/d/1yAMk10-MQDTUEIDADuyasbEq-iYCJtpI/view?usp=sharing
Ciclo de vida do produto projetos e processos do mercado,https://drive.google.com/file/d/1PC4FgJk659paESB3Br3w1lyj3TLGzaur/view?usp=sharing
Cinema 4D Lite Adicionando 3D no After Effects,https://drive.google.com/file/d/1pSd3MyiIbUs0v3vIRpDMKPRpbNYJJgiJ/view?usp=sharing
